id,foss_id,tutorial,level_id,order,user_id,created,updated
943,89,Loading Data From Files,1,9,7,2017-06-06 02:00:11,2017-06-06 02:00:11
944,89,Plotting Data,1,10,7,2017-06-06 02:00:33,2017-06-06 02:00:56
945,89,Other Types Of Plots,1,11,7,2017-06-06 02:01:08,2017-06-06 02:01:08
946,89,Plotting Charts,1,12,7,2017-06-06 02:01:26,2017-06-06 02:01:26
947,58,Installing Joomla on Windows,1,3,7,2017-06-13 10:43:32,2017-06-13 10:43:32
948,81,Installation of FrontAccounting on Windows OS,1,3,7,2017-06-13 10:45:16,2017-06-13 10:45:16
949,70,Set Currency,1,11,7,2017-06-19 01:49:27,2018-10-08 13:28:54
950,70,Add Budget and Allocate Funds,1,12,7,2017-06-22 03:55:52,2018-10-08 13:28:46
951,88,Metal Displacement Reactions,2,2,7,2017-07-11 10:52:11,2017-07-11 10:52:11
952,93,Introduction to PhET Simulations,1,2,7,2017-07-14 11:28:43,2018-01-24 02:43:14
953,93,Build an Atom,1,32,7,2017-07-14 11:28:59,2019-05-23 06:17:34
954,93,pH Scale,1,31,7,2017-07-14 11:29:13,2019-05-23 06:17:22
955,93,States of Matter,1,21,7,2017-07-14 11:29:26,2019-05-23 06:15:33
957,93,Photoelectric Effect,2,22,7,2017-07-14 11:30:00,2019-05-23 06:20:18
958,93,Bending Light,1,22,7,2017-07-14 11:30:14,2019-05-23 06:15:57
959,93,Projectile Motion,2,11,7,2017-07-14 11:30:31,2019-05-23 06:18:57
960,93,Graphing Lines,1,8,7,2017-07-14 11:30:53,2018-08-01 10:33:25
961,93,The Greenhouse Effect,1,50,7,2017-07-14 11:31:07,2019-05-23 06:22:14
962,97,Overview of Moodle,1,1,7,2017-07-25 12:51:16,2017-07-25 12:51:16
963,97,Getting Ready for Moodle Installation,1,2,7,2017-07-25 12:51:32,2017-07-25 12:51:32
964,97,Installing Moodle on Local Server,1,3,7,2017-07-25 12:51:45,2017-07-25 12:51:45
965,97,Admin dashboard,1,4,7,2017-07-25 12:52:06,2017-07-25 12:52:06
966,97,Blocks in Admin Dashboard,1,5,7,2017-07-25 12:52:25,2017-07-25 12:52:25
967,92,Foreign key Constraint,1,7,7,2017-07-26 23:54:25,2017-07-26 23:54:25
970,70,Receive Serials,1,18,7,2017-08-01 07:52:08,2018-10-08 13:27:53
971,70,Close a Budget,1,19,7,2017-08-01 07:52:24,2018-10-08 13:27:42
972,70,Catalog Serials,1,16,7,2017-08-03 10:05:30,2018-10-08 13:28:12
973,70,Add Subscription in Serials,1,17,7,2017-08-03 10:05:57,2018-10-08 13:28:02
974,2,Hydration in Summer for Adults,1,16,7,2017-08-28 07:45:06,2017-08-28 07:45:20
975,2,Prevention of Undernutrition in Infants,1,17,7,2017-08-28 07:45:43,2017-08-28 07:45:43
976,89,Getting started with Lists,2,1,7,2017-09-01 05:39:39,2018-05-16 03:47:48
977,70,Global System Preferences,1,20,7,2017-09-08 09:42:54,2018-10-08 13:27:34
978,70,OPAC,1,21,7,2017-09-08 09:43:12,2018-10-08 13:27:23
979,70,Access to Library Account on Web,1,22,7,2017-09-08 09:43:31,2018-10-08 13:25:05
980,70,Overview of Koha,1,1,7,2017-09-08 09:43:53,2017-09-08 09:43:53
981,29,Simulating a PID controller using XCOS,3,20,7,2017-10-03 09:59:15,2017-10-03 09:59:15
982,92,Aggregation facilities in SQL,1,8,7,2017-10-04 12:23:39,2017-10-04 12:23:39
983,97,Categories in Moodle,1,6,7,2017-10-17 09:42:42,2017-10-17 09:42:42
984,97,Courses in Moodle,1,7,7,2017-10-17 09:43:00,2017-10-17 09:43:00
985,92,Updating Data,1,9,7,2017-10-23 11:47:26,2017-10-23 11:47:26
986,89,Getting started with for,2,2,7,2017-11-10 10:30:37,2018-05-16 03:48:14
987,89,Getting started with strings,2,3,7,2017-11-10 10:30:54,2018-05-16 03:48:23
988,89,Getting started with files,2,4,7,2017-11-10 10:31:13,2018-05-16 03:48:41
989,102,Variables and Operators in awk,1,3,7,2017-11-13 10:21:17,2018-05-22 12:46:48
990,92,Overview of RDBMS - PostgreSQL,1,1,7,2017-11-23 06:08:16,2017-11-23 06:08:16
991,88,Determination of Equilibrium constant,2,3,7,2017-12-09 11:07:17,2017-12-09 11:07:17
992,85,Seven Segment Display,1,9,7,2018-01-03 12:43:11,2018-04-05 02:23:59
993,98,Overiew of Applications of GeoGebra,1,1,7,2018-01-04 05:46:37,2018-01-04 05:46:37
995,98,Introduction to Trigonometry Using GeoGebra,1,3,7,2018-01-04 05:47:04,2018-01-04 05:47:04
996,98,Roots of Polynomials,1,6,7,2018-01-04 05:47:21,2018-03-22 02:12:56
997,98,Complex Roots of Quadratic Equations,1,7,7,2018-01-04 05:47:37,2018-03-22 02:12:46
998,98,Conic Sections-Parabola,1,8,7,2018-01-04 05:47:50,2018-03-22 02:12:35
999,98,Conic Sections-Ellipse,1,9,7,2018-01-04 05:48:05,2018-03-22 02:12:26
1000,98,Conic Sections-Hyperbola,1,10,7,2018-01-04 05:48:20,2018-03-22 02:12:13
1002,93,Trig tour,1,10,7,2018-01-24 02:41:27,2018-08-01 10:34:45
1003,93,Energy Skate park,1,25,7,2018-01-24 02:41:45,2019-05-23 06:16:36
1004,93,Energy forms and changes,1,24,7,2018-01-24 02:42:02,2019-05-23 06:16:27
1005,93,Overview of PhET,1,1,7,2018-01-24 02:43:37,2018-01-24 02:43:37
1007,93,Gravity and Solar system,2,50,7,2018-01-24 13:33:29,2019-05-23 06:14:28
1009,93,Gene Expression The Basics,2,34,7,2018-01-24 13:34:10,2019-05-23 06:21:38
1010,93,Gene Machine The Lac Operon,2,35,7,2018-01-24 13:34:29,2019-05-23 06:21:48
1011,102,Built-in Variables in awk,1,4,7,2018-01-29 05:17:07,2018-05-22 12:46:39
1012,102,Loops in awk,1,6,7,2018-01-30 02:35:52,2018-05-22 12:46:23
1013,102,Conditional statements in awk,1,5,7,2018-01-30 09:45:37,2018-05-22 12:46:31
1015,98,Vectors and Matrices,1,2,7,2018-02-02 11:57:39,2018-02-02 11:57:39
1016,99,Determination of Density of Solids,1,2,7,2018-02-12 11:22:15,2018-02-12 11:22:15
1017,102,Basics of Single Dimensional Array in awk,1,7,7,2018-02-15 09:18:33,2018-05-22 12:46:13
1018,102,More on Single Dimensional Array in awk,1,8,7,2018-02-15 09:19:27,2018-05-22 12:46:03
1019,102,MultiDimensional Array in awk,1,9,7,2018-02-23 02:11:08,2018-05-22 12:45:54
1021,100,"Importance of the first 1,000 days",1,1000,7,2018-02-23 09:25:38,2020-05-29 12:08:33
1022,100,Essential nutrition actions for young children,1,26,7,2018-02-23 09:25:55,2020-05-29 18:47:22
1023,100,Pre-pregnancy Nutrition,1,108,7,2018-02-23 09:26:10,2020-05-29 11:52:50
1025,100,Lactating mother support on health and nutrition,1,124,7,2018-02-23 09:26:44,2020-05-29 18:45:52
1026,100,Cross cradle hold,1,1,7,2018-02-23 09:27:00,2019-11-28 05:43:27
1027,100,Breast crawl,1,11,7,2018-02-23 09:27:13,2020-05-29 12:04:14
1028,100,Breastfeeding latching,1,2,7,2018-02-23 09:27:26,2019-11-28 05:43:40
1029,100,Football hold for breastfeeding,1,7,7,2018-02-23 09:27:39,2020-05-29 12:05:16
1030,100,Breastfeeding difficulties,1,123,7,2018-02-23 09:28:05,2020-05-29 18:46:21
1031,100,Breast conditions,1,17,7,2018-02-23 09:28:16,2020-05-29 12:01:44
1032,100,Nipple conditions,1,18,7,2018-02-23 09:28:28,2020-05-29 12:01:29
1036,100,Powder recipes for 6 to 24 months old children,1,112,7,2018-02-23 09:42:45,2020-05-29 11:55:25
1037,100,Nutritious recipes for 6 to 12 months old children,1,125,7,2018-02-23 09:43:11,2019-11-28 05:37:05
1038,100,Nutritious recipes for 12 to 24 months old children,1,126,7,2018-02-23 09:43:29,2019-11-28 05:37:13
1039,100,Personal Hygiene in food prep for infants,1,127,7,2018-02-23 09:43:48,2019-11-28 05:37:24
1040,100,Behavior issues of children during meals,1,128,7,2018-02-23 09:44:06,2019-11-28 05:37:33
1041,100,Safe preparation of meals and importance of good sanitation,1,129,7,2018-02-23 09:44:22,2019-11-28 05:37:46
1042,100,Myths busting,1,130,7,2018-02-23 09:44:36,2019-11-28 05:37:54
1043,100,Growth charts,1,131,7,2018-02-23 09:44:49,2019-11-28 05:38:08
1044,100,Growth monitoring and how to pick up if growth falters,1,132,7,2018-02-23 09:45:05,2019-11-28 05:38:18
1045,78,Absorption Column,2,2,7,2018-03-13 09:17:28,2020-01-14 05:38:10
1046,78,Pressure Swing Distillation,2,3,7,2018-03-13 09:17:48,2020-01-14 05:38:00
1047,102,Built-in Functions in awk,1,10,7,2018-03-19 11:20:04,2018-05-22 12:45:45
1048,102,User Defined Functions in awk,1,11,7,2018-03-19 11:24:03,2018-05-22 12:45:35
1049,101,Overview of QGIS,1,1,7,2018-03-20 10:34:32,2018-03-20 10:34:32
1050,28,Downloading and Installation of QGIS,1,1,7,2018-03-20 10:35:07,2018-03-20 10:35:07
1051,101,Downloading GIS Datasets,1,3,7,2018-03-20 10:35:21,2018-03-20 12:01:51
1052,101,Coordinate Reference Systems,1,4,7,2018-03-20 10:35:36,2018-08-31 05:41:50
1053,101,Digitizing Map Data,1,5,7,2018-03-20 10:36:02,2018-03-20 12:02:16
1054,101,Importing Spreadsheets,1,6,7,2018-03-20 10:36:39,2019-01-07 10:19:48
1055,101,Vector Data Styling,1,7,7,2018-03-20 10:37:13,2018-03-20 12:02:31
1056,101,Geometric Properties of Vectors,1,8,7,2018-03-20 10:37:36,2018-03-20 12:02:43
1057,101,Raster Data Styling,1,9,7,2018-03-20 10:38:34,2018-03-20 12:02:55
1058,101,Creating a Map,1,10,7,2018-03-20 10:38:45,2018-03-20 12:03:04
1059,101,Installation of QGIS,1,2,7,2018-03-20 12:03:35,2018-11-02 10:31:48
1060,85,Assembly programming through Arduino,3,1,7,2018-03-20 12:09:18,2020-10-07 12:05:40
1061,85,Digital Logic Design with Arduino,3,2,7,2018-03-20 12:09:57,2020-10-07 12:07:11
1062,85,AVR-GCC programming through Arduino,3,3,7,2018-03-20 12:10:40,2020-10-07 12:07:20
1063,85,Interfacing LCD through AVR-GCC programming,3,4,7,2018-03-20 12:11:34,2020-10-07 12:07:29
1064,98,Trigonometric Ratios and Graphs,1,4,7,2018-03-22 02:13:28,2018-03-22 02:13:28
1065,98,Inverse Trigonometric Functions,1,5,7,2018-03-22 02:13:45,2018-03-22 02:13:45
1066,85,Electronic components and connections,1,2,7,2018-04-05 02:25:14,2018-04-05 02:25:14
1067,85,Overview of Arduino,1,1,7,2018-04-05 02:26:09,2018-04-05 02:26:09
1068,103,Overview of HTML,1,1,7,2018-04-11 09:59:21,2018-04-11 09:59:21
1069,103,My first HTML program,1,2,7,2018-04-11 10:12:41,2018-04-11 10:12:41
1070,103,Elements-Tags-Attributes in HTML,1,3,7,2018-04-11 10:13:30,2018-04-11 10:13:30
1071,103,Formatting Tags in HTML,1,4,7,2018-04-11 10:14:08,2018-04-11 10:14:08
1072,103,Styles and CSS in HTML,1,5,7,2018-04-11 10:14:49,2018-04-11 10:14:49
1073,85,Mixing Assembly and C programming,3,5,7,2018-04-12 02:15:39,2020-10-07 12:07:38
1074,88,Determination of Solubility Product,2,4,7,2018-04-23 16:32:55,2018-04-23 16:32:55
1075,89,Parsing data,2,5,7,2018-04-27 09:25:46,2018-05-16 03:48:49
1076,89,Statistics,2,6,7,2018-04-27 09:26:04,2018-05-16 03:49:05
1077,89,Getting started with arrays,2,7,7,2018-04-27 09:26:31,2018-05-16 03:49:21
1078,89,Accessing parts of arrays,2,8,7,2018-05-03 11:38:10,2018-05-16 03:49:30
1079,3,Creating a simple custom module,3,2,7,2018-05-09 11:34:00,2018-05-09 11:34:00
1080,89,Image manipulation using Arrays,2,9,7,2018-05-16 03:50:27,2018-05-16 03:50:36
1081,89,Basic Matrix Operations,2,10,7,2018-05-16 03:51:49,2018-05-16 03:51:49
1082,89,Advanced Matrix Operations,2,11,7,2018-05-16 04:00:17,2018-05-16 04:00:17
1083,89,Least square fit,2,12,7,2018-05-16 04:00:29,2018-05-16 04:00:29
1084,89,Basic datatypes and operators,2,13,7,2018-05-16 04:00:46,2018-05-16 04:00:46
1085,89,Sequence datatypes,2,14,7,2018-05-16 04:01:43,2018-05-16 04:01:43
1086,89,Input-output,2,15,7,2018-05-16 04:02:03,2018-05-16 04:02:03
1087,89,Conditional Statements,2,16,7,2018-05-16 04:02:44,2018-05-16 04:02:44
1088,89,Loops,2,17,7,2018-05-16 04:03:01,2018-05-16 04:03:01
1089,89,Manipulating lists,2,18,7,2018-05-16 04:03:17,2018-05-16 04:03:17
1090,89,Manipulating strings,2,19,7,2018-05-16 04:03:36,2018-05-16 04:03:36
1091,89,Getting started with tuples,2,20,7,2018-05-16 04:03:52,2018-05-16 04:03:52
1092,89,Dictionaries,2,21,7,2018-05-16 04:04:10,2018-05-16 04:04:10
1093,102,Overview of Linux AWK,1,1,7,2018-05-22 12:45:01,2018-05-22 12:45:01
1094,3,Solr Search and Facets Implementation,3,3,7,2018-06-05 09:50:06,2018-06-05 09:50:06
1095,3,RESTful API Implementation,3,4,7,2018-06-05 09:50:28,2018-06-05 09:50:28
1096,3,RESTful API with a REST Client,3,5,7,2018-06-05 09:50:43,2018-06-05 09:50:43
1097,103,Lists in HTML,1,6,7,2018-06-12 06:19:39,2018-06-12 06:19:39
1098,103,Tables in HTML,1,7,7,2018-06-12 06:19:52,2018-06-12 06:19:52
1099,103,Phrase Tags in HTML,1,8,7,2018-06-12 06:20:05,2018-06-12 06:20:05
1100,104,Overview of GeoGebra,1,1,7,2018-06-14 15:47:07,2019-06-20 12:14:22
1101,104,Introduction to GeoGebra,1,2,7,2018-06-14 15:47:16,2018-06-14 15:47:16
1102,104,Basics of Triangles,1,3,7,2018-06-14 15:47:33,2018-06-14 15:47:33
1103,104,Congruency of Triangles,1,4,7,2018-06-14 15:48:04,2018-06-14 15:48:04
1104,104,Properties of Quadrilaterals,1,5,7,2018-06-14 15:48:22,2018-06-14 15:48:22
1105,104,Types of Symmetry,1,6,7,2018-06-14 15:48:37,2018-06-14 15:48:37
1106,97,Users in Moodle,1,8,7,2018-06-19 03:21:06,2018-06-19 06:56:28
1107,97,User Roles in Moodle,1,9,7,2018-06-19 03:21:28,2018-06-19 06:56:38
1108,93,Rutherford Scattering,2,21,7,2018-06-19 07:57:58,2019-05-23 06:20:07
1109,93,Models of the Hydrogen Atom,2,23,7,2018-06-19 07:58:51,2019-05-23 06:20:29
1111,93,Faradays Electromagnetic Lab,2,12,7,2018-06-19 08:00:22,2019-05-23 06:19:07
1112,93,Membrane Channels,2,31,7,2018-06-19 08:00:59,2019-05-23 06:21:00
1113,93,Neuron,2,32,7,2018-06-19 08:01:19,2019-05-23 06:21:12
1114,78,Binary Phase Envelope,1,14,7,2018-07-18 09:01:40,2018-08-13 06:25:10
1115,78,Calculation of Bubble Points and Dew Points,1,15,7,2018-07-18 09:01:49,2018-08-13 06:25:00
1116,37,Simple block diagram,1,1,7,2018-08-01 06:09:03,2018-08-01 06:09:03
1117,37,Feedback control diagram,1,2,7,2018-08-01 06:09:28,2018-08-01 06:09:28
1118,37,Feedback diagram with Maths,1,3,7,2018-08-01 06:09:52,2018-08-01 06:09:52
1119,93,Natural Selection,2,33,7,2018-08-01 10:26:11,2019-05-23 06:21:22
1120,93,Curve Fitting,2,1,7,2018-08-01 10:27:49,2018-08-01 10:27:49
1121,93,Radioactive Dating Game,2,24,7,2018-08-01 10:28:20,2019-05-23 06:20:44
1122,93,Color Vision,1,23,7,2018-08-01 10:33:03,2019-05-23 06:16:07
1123,93,Equation Grapher,1,9,7,2018-08-01 10:34:25,2018-08-01 10:34:25
1124,78,Conversion Reactor,1,9,7,2018-08-13 06:25:50,2018-08-13 06:25:50
1125,78,Equilibrium Reactor,1,10,7,2018-08-13 06:26:06,2018-08-13 06:26:06
1126,78,Gibbs Reactor,1,11,7,2018-08-13 06:26:20,2018-08-13 06:26:20
1127,105,Overview of Kotlin,1,1,7,2018-08-13 11:47:33,2018-08-13 11:47:33
1128,105,Installation of Android Studio,1,2,7,2018-08-13 11:47:42,2018-08-13 11:47:42
1129,21,Installing Software 16.04,1,8,7,2018-08-31 03:27:55,2018-08-31 03:27:55
1130,21,Desktop Customization 16.04,1,7,7,2018-08-31 03:28:17,2018-08-31 03:28:17
1131,21,Ubuntu Desktop 16.04,1,6,7,2018-08-31 03:28:41,2018-08-31 03:28:41
1132,107,Creating user account,1,2,7,2018-08-31 03:36:32,2018-08-31 03:36:32
1133,107,Overview of Linux for Sys-Ads,1,1,7,2018-08-31 03:36:55,2018-08-31 03:36:55
1134,107,Assigning groups on user creation,1,3,7,2018-08-31 03:37:12,2018-08-31 03:37:12
1135,106,Overview of Python Django,1,1,7,2018-08-31 03:39:29,2018-08-31 03:39:29
1136,106,Getting started with Django,1,2,7,2018-08-31 03:39:39,2018-08-31 03:39:39
1137,106,Creating Django Models,1,3,7,2018-08-31 03:39:56,2018-08-31 03:39:56
1138,106,How to use Django Admin app,1,4,7,2018-08-31 03:40:12,2018-08-31 03:40:12
1139,106,Creating Views and Designing URLs,1,5,7,2018-08-31 03:40:28,2018-08-31 03:40:28
1140,106,Create HTML template in Django,1,6,7,2018-08-31 03:40:42,2018-08-31 03:40:42
1141,73,Overview of ExpEYES,1,1,7,2018-08-31 11:23:30,2018-08-31 11:23:30
1142,86,Overview of Synfig,1,1,7,2018-09-03 02:20:10,2018-09-03 02:20:10
1143,80,Overview of Avogadro,1,1,7,2018-09-03 11:00:47,2018-09-03 11:00:47
1144,109,Overview of STEMI 2017,1,1,7,2018-09-06 04:59:30,2018-09-06 04:59:30
1145,109,Introduction to Kallows Device,1,2,7,2018-09-06 04:59:44,2018-09-06 04:59:44
1146,109,Introduction to Maestros Device,1,3,7,2018-09-06 04:59:58,2018-09-06 04:59:58
1147,109,STEMI App and its mandatory fields,1,4,7,2018-09-06 05:00:18,2018-09-06 05:00:18
1148,109,Essential data to be filled before an ECG,1,5,7,2018-09-06 05:00:31,2018-09-06 05:00:31
1149,109,Importance of Fibrinolytic Checklist,1,6,7,2018-09-06 05:00:42,2018-09-06 05:00:42
1150,109,"Search, select and edit a patient file",1,7,7,2018-09-06 05:00:54,2018-09-06 05:00:54
1151,109,EMRI or Ambulance data entry,1,8,7,2018-09-06 05:01:10,2018-09-06 05:01:10
1152,109,Initial Patient Details data entry,1,9,7,2018-09-06 05:01:21,2018-09-06 05:01:21
1153,109,D Hospital data entry,1,10,7,2018-09-06 05:01:40,2018-09-06 05:01:40
1154,109,C Hospital data entry,1,11,7,2018-09-06 05:01:55,2018-09-06 05:01:55
1155,109,AorB Hospital data entry,1,12,7,2018-09-06 05:02:19,2018-09-06 05:02:19
1156,109,Non-STEMI C to STEMI AB Hospital,2,1,7,2018-09-06 05:02:35,2018-09-06 05:02:35
1157,109,Non-STEMI D to STEMI AB Hospital,2,2,7,2018-09-06 05:02:48,2018-09-06 05:02:48
1158,109,Non-STEMI C to STEMI D Hospital,2,3,7,2018-09-06 05:03:03,2018-09-06 05:03:03
1159,109,STEMI C to STEMI AB Hospital,2,4,7,2018-09-06 05:03:21,2018-09-06 05:03:21
1160,109,STEMI D to STEMI AB Hospital,2,5,7,2018-09-06 05:03:39,2018-09-06 05:03:39
1161,109,GVK-EMRI-to-D Hospital,2,6,7,2018-09-06 05:03:58,2018-09-06 05:03:58
1162,109,EMRI-to-D-to-AB Hospital,2,7,7,2018-09-06 05:04:12,2018-09-06 05:04:12
1163,109,EMRI-to-AB Hospital,2,8,7,2018-09-06 05:04:30,2018-09-06 05:04:30
1164,86,Underwater animation,2,6,7,2018-09-10 06:32:59,2018-09-10 06:32:59
1165,98,3D Geometry,2,1,7,2018-09-11 12:57:04,2018-09-11 12:57:04
1166,98,Limits and Continuity of Functions,2,2,7,2018-09-11 12:57:19,2018-09-11 12:57:19
1167,98,Differentiation using GeoGebra,2,3,7,2018-09-11 12:57:33,2018-09-11 12:57:33
1168,98,Integration using GeoGebra,2,4,7,2018-09-11 12:57:49,2018-09-11 12:57:49
1169,98,Statistics using GeoGebra,2,5,7,2018-09-11 12:58:03,2018-09-11 12:58:03
1170,98,Probability and Distributions,2,6,7,2018-09-11 12:58:53,2018-09-11 12:58:53
1171,89,Sets in Python,2,22,7,2018-09-17 09:24:55,2018-09-17 09:24:55
1172,89,Getting Started with Functions,3,1,7,2018-09-17 09:25:19,2018-09-17 09:25:19
1173,89,Advanced Features of Functions,3,2,7,2018-09-17 09:25:42,2018-09-17 09:25:42
1174,89,Using Python Modules,3,3,7,2018-09-17 09:26:07,2018-09-17 09:26:07
1175,89,Writing Python Scripts,3,4,7,2018-09-17 09:26:30,2018-09-17 09:26:30
1176,89,Testing and Debugging,3,5,7,2018-09-17 09:27:10,2018-09-17 09:27:10
1177,89,Handling Errors and Exceptions,3,6,7,2018-09-17 09:27:48,2018-09-17 09:27:48
1178,70,Koha installation on Linux 16.04,1,6,7,2018-09-25 11:58:05,2018-10-08 13:29:37
1179,70,Copy cataloging using Z39.50,2,1,7,2018-09-27 06:34:25,2018-09-27 06:34:25
1180,70,Installation of MarcEditor,2,2,7,2018-09-27 06:34:45,2018-09-27 06:34:45
1181,70,Convert Excel to MARC,2,3,7,2018-09-27 06:40:34,2018-09-27 06:40:34
1182,70,Import MARC to Koha,2,4,7,2018-09-27 06:41:18,2018-09-27 06:41:18
1183,120,Installing VirtualBox in Windows OS,1,1,7,2018-10-08 13:30:09,2019-07-25 12:40:14
1184,120,Installing VirtualBox on Ubuntu Linux OS,1,2,7,2018-10-08 13:30:35,2019-07-25 12:15:56
1185,120,Installing Ubuntu Linux OS in a VirtualBox,1,3,7,2018-10-08 13:31:17,2019-07-25 12:16:09
1186,100,Laid back hold for breastfeeding,1,8,7,2018-10-10 15:24:49,2020-05-29 12:05:06
1187,110,Overview of Gnuplot,1,1,7,2018-10-15 08:47:59,2018-10-15 08:47:59
1188,110,Introduction to Gnuplot,1,3,7,2018-10-15 08:48:21,2019-12-20 12:36:53
1189,110,Example scripts and demo folder,1,4,7,2018-10-15 08:48:35,2019-12-20 12:36:46
1190,110,Plotting functions,1,5,7,2018-10-15 08:48:49,2019-12-20 12:36:40
1191,110,Plotting datasets from file,1,7,7,2018-10-15 08:49:09,2020-02-03 06:18:25
1192,110,Generate 3D plots and surfaces,1,8,7,2018-10-15 08:49:28,2020-02-03 06:18:38
1193,110,Set term and variations in output,1,6,7,2018-10-15 08:49:55,2020-02-03 06:18:16
1194,110,Multiple plots in a canvas,1,9,7,2018-10-15 08:50:09,2019-12-20 12:36:15
1195,110,Error bars and data fitting,1,10,7,2018-10-15 08:50:21,2019-12-20 12:36:10
1196,100,Physical methods to increase the amount of breastmilk,1,13,7,2018-10-18 07:04:57,2020-05-29 12:03:46
1197,97,Teachers Dashboard in Moodle,1,11,7,2018-10-22 06:07:16,2019-06-20 12:27:07
1198,97,Course Administration in Moodle,1,12,7,2018-10-22 06:07:39,2019-06-20 12:26:58
1199,97,Formatting Course material in Moodle,1,13,7,2018-10-22 06:08:14,2019-06-20 12:26:35
1200,97,Uploading and editing resources in Moodle,1,14,7,2018-10-22 06:08:37,2019-06-20 12:26:27
1201,97,Forums and Assignments in Moodle,1,15,7,2018-10-22 06:08:54,2019-06-20 12:26:20
1202,104,Polynomials,1,7,7,2018-10-30 08:58:35,2018-10-30 08:58:35
1203,104,Theorems in GeoGebra,1,8,7,2018-10-30 08:58:56,2018-10-30 08:58:56
1204,104,Create and manage Tools,2,1,7,2018-10-30 08:59:22,2018-10-30 08:59:22
1205,104,Create action object Tools,2,2,7,2018-10-30 08:59:41,2018-10-30 08:59:41
1206,104,Scripting and LaTeX in GeoGebra,2,4,7,2018-10-30 09:00:00,2019-06-28 09:58:19
1207,93,Pendulum Lab,2,13,7,2018-10-30 09:10:24,2019-05-23 06:19:38
1208,93,Fluid pressure and flow,2,14,7,2018-10-30 09:10:44,2019-05-23 06:19:51
1209,50,Introduction to R script,1,9,7,2018-11-26 07:12:21,2019-09-13 12:09:16
1210,50,Overview of R and RStudio,1,1,7,2018-11-26 07:13:17,2020-05-13 05:24:13
1211,50,Working directories in RStudio,1,10,7,2018-11-26 07:13:41,2019-09-13 12:09:09
1213,105,Getting started with Hello World app,1,3,7,2018-11-29 10:18:57,2018-11-29 10:19:13
1214,78,Custom Unit Operation using Python,2,6,7,2018-12-13 08:03:15,2020-01-14 05:37:32
1215,78,Custom Unit Operation using Scilab,2,5,7,2018-12-13 08:03:40,2020-01-14 05:37:41
1216,97,Question bank in Moodle,1,16,7,2018-12-13 10:08:12,2019-06-20 12:26:13
1217,97,Quiz in Moodle,1,17,7,2018-12-13 10:08:50,2019-06-20 12:26:07
1218,100,Side-lying hold for breastfeeding,1,9,7,2018-12-20 06:05:52,2020-05-29 12:04:48
1219,100,Cradle Hold for Breastfeeding,1,10,7,2018-12-20 06:07:08,2020-05-29 12:04:30
1220,100,Kangaroo Mother Care,1,12,7,2018-12-20 06:08:32,2020-05-29 12:03:57
1223,100,Hand expression of breastmilk,1,14,7,2018-12-20 06:12:51,2020-05-29 12:03:30
1224,100,Complementary food for 6 to 24 month old children,1,139,7,2018-12-20 06:14:31,2019-11-28 05:39:17
1225,100,Vegetarian recipes for 6 month old babies,1,113,7,2018-12-20 06:15:32,2020-05-29 11:55:55
1226,100,Non-vegetarian recipes for 6 month old babies,1,114,7,2018-12-20 06:15:47,2020-05-29 11:56:14
1227,111,Overview of Python Flask,1,1,7,2018-12-20 11:41:46,2018-12-20 11:41:46
1228,111,Installation of Python Flask,1,2,7,2018-12-20 11:41:58,2018-12-20 11:41:58
1229,111,First Flask Web App,1,3,7,2018-12-20 11:44:04,2018-12-20 11:44:04
1230,111,Request Response Cycle in a Flask Web App,1,4,7,2018-12-20 11:45:12,2018-12-20 11:45:12
1231,88,Overview of ChemCollective VLabs,1,1,7,2018-12-21 09:51:59,2018-12-21 09:51:59
1232,88,Download and Installation of VLabs,1,2,7,2018-12-21 09:52:19,2018-12-21 09:52:19
1233,97,Enroll Students and Communicate in Moodle,1,18,7,2019-01-08 07:27:36,2019-06-20 12:26:00
1234,105,Creating a Registration form,1,4,7,2019-01-18 08:53:11,2019-01-18 08:53:11
1235,105,Adding Radio Buttons,1,5,7,2019-01-18 08:53:19,2019-01-18 08:53:19
1236,113,Overview of Freeplane,1,1,7,2019-01-23 09:37:36,2019-01-23 09:37:36
1237,113,Introduction to Freeplane,1,2,7,2019-01-23 09:37:45,2019-01-23 09:37:45
1238,113,Nodes and basic commands,1,3,7,2019-01-23 09:38:03,2019-01-23 09:38:03
1239,113,Adding resources,1,5,7,2019-01-23 09:39:09,2020-05-08 08:12:07
1240,113,Concept Maps in Teaching and Learning,1,6,7,2019-01-23 09:39:33,2020-06-15 07:00:11
1241,113,Structured Text to Map Conversion,1,7,7,2019-01-23 09:39:54,2020-06-15 07:00:47
1242,113,Slide presentation and Time management,1,8,7,2019-01-23 09:43:57,2020-05-08 08:11:42
1243,113,Conditional styles and Groovy script,1,9,7,2019-01-23 09:44:32,2020-05-08 08:11:33
1244,107,User Password Management,1,4,7,2019-02-01 10:38:19,2019-02-01 10:38:19
1245,107,Modifying User Account,1,5,7,2019-02-01 10:39:10,2019-02-01 10:39:10
1246,107,Group Password and Login,1,6,7,2019-02-01 10:39:27,2019-02-01 10:39:27
1247,107,Administrating Group with gpasswd command,1,7,7,2019-02-01 10:43:04,2019-02-01 10:43:04
1248,107,Modifying and Deleting Groups,1,8,7,2019-02-01 10:43:20,2019-02-01 10:43:20
1249,50,Indexing and Slicing Data Frames,1,11,7,2019-02-07 04:48:05,2019-09-13 12:09:02
